code,name,mapped_to,type,resolution,climate,ozone,radiation,photo_ox,pm,ht_nc,ht_c,acid,e_fw,e_m,e_t,ecotox,land,water,energy,mater,cc_bio,cc_fos,cc_luc
19012_1,"Lait de croissance infantile, liquide (aliment lacté destiné aux enfants en bas âge)","Baby milk, growing up milk, ready to feed",,mapped,0.0089,0.0769,-0.3407,-0.1756,-0.6836,0.7832,1.8679,1.653,0.2652,-0.1139,0.6729,5.8672,-0.1315,-6.7347,0.8368,-0.1764,0.1585,-0.0095,-0.1491
19012_2,"Lait de croissance infantile, poudre (réhydratée chez le consommateur)","Baby milk, growing up milk, powder, rehydrated with water at consumer step",,mapped,-0.321,0.235,-0.3479,-0.1831,-0.5966,-0.0617,4.7122,0.3812,0.2664,-0.2336,0.0062,3.4729,-0.0751,18.7455,1.2524,-0.3863,0.0357,-0.2422,0.2491
19013,"Lait 1er âge, prêt à consommer (préparation pour nourrissons)","Baby milk, first milk, ready to feed",,mapped,-0.0367,-0.0916,-0.0284,0.16,-0.4902,0.7819,0.6979,1.5174,-0.1836,-0.0039,0.515,6.3917,0.0024,-9.5776,1.0638,0.0277,0.2136,-0.0981,-0.1138
19014,"Lait 2e âge, prêt à consommer (préparation pour nourrissons)","Baby milk, follow on milk, ready to feed",,mapped,-0.0367,-0.0916,-0.0284,0.16,-0.4902,0.7819,0.6979,1.5174,-0.1836,-0.0039,0.515,6.3917,0.0024,-9.5776,1.0638,0.0277,0.2136,-0.0981,-0.1138
19021,"Lait en poudre, entier","Milk, powder, whole, non rehydrated",,mapped,-0.3056,0.0916,-0.3981,-0.3786,-0.2297,-0.0051,13.3686,0.192,-0.2629,-0.1362,-0.1186,3.0543,-0.0909,37.7421,1.2949,-0.1232,0.0151,-0.2435,0.039
19023,"Lait entier, UHT","Milk, whole, UHT",,mapped,-0.3325,-0.0817,-0.0063,-0.1263,-0.8039,-0.0842,8.6881,-0.302,-0.4511,-0.0868,-0.0489,3.9864,-0.087,-10.5096,0.6808,-0.1079,0.0422,-0.1211,-0.3603
19024,"Lait entier, pasteurisé","Milk, whole, pasteurised",,mapped,-0.3325,-0.0817,-0.0063,-0.1263,-0.8039,-0.0842,8.6881,-0.302,-0.4511,-0.0868,-0.0489,3.9864,-0.087,-10.5096,0.6808,-0.1079,0.0422,-0.1211,-0.3603
19026,"Lait concentré non sucré, entier","Condensed milk, without sugar, whole",,mapped,-0.2216,-0.0364,-0.3116,-0.2254,-0.5776,0.001,11.6506,0.0546,-0.3652,-0.0806,-0.0152,3.5567,-0.2794,15.7929,1.2634,-0.0566,0.118,-0.1822,-0.2618
19027,"Lait concentré sucré, entier","Condensed milk, with sugar, whole",,mapped,-0.2216,-0.0364,-0.3116,-0.2254,-0.5776,0.001,11.6506,0.0546,-0.3652,-0.0806,-0.0152,3.5567,-0.2794,15.7929,1.2634,-0.0566,0.118,-0.1822,-0.2618
19037,"Lait demi-écrémé, UHT, enrichi en vitamines","Milk, semi-skimmed, vitamin D fortified, UHT",,mapped,0.2957,0.1165,-0.5045,0.0737,-0.2979,-0.2124,7.7264,0.2632,0.236,-0.1824,0.0092,4.4278,-0.1204,-12.6182,0.7087,-0.2536,-0.0129,-0.0394,-0.0437
19041,"Lait demi-écrémé, UHT","Milk, semi-skimmed, UHT",,mapped,0.2957,0.1165,-0.5045,0.0737,-0.2979,-0.2124,7.7264,0.2632,0.236,-0.1824,0.0092,4.4278,-0.1204,-12.6182,0.7087,-0.2536,-0.0129,-0.0394,-0.0437
19042,"Lait demi-écrémé, pasteurisé","Milk, semi-skimmed, pasteurised",,mapped,0.2957,0.1165,-0.5045,0.0737,-0.2979,-0.2124,7.7264,0.2632,0.236,-0.1824,0.0092,4.4278,-0.1204,-12.6182,0.7087,-0.2536,-0.0129,-0.0394,-0.0437
19044,"Lait en poudre, demi-écrémé","Milk, powder, semi-skimmed, non rehydrated",,mapped,0.2807,-0.1613,-0.2755,-0.2795,-0.6057,-0.3264,13.218,-0.0738,-0.2886,-0.1454,-0.0816,3.1861,-0.1179,43.6166,1.3115,-0.0132,-0.0702,-0.2644,-0.062
19050,"Lait écrémé, UHT","Milk, skimmed, UHT",,mapped,-0.0826,0.1455,-0.4272,-0.0079,-0.5823,0.3307,7.0613,-0.2006,-0.3994,-0.2699,-0.1075,4.4181,-0.0072,-14.0001,0.7056,-0.2404,-0.0764,-0.163,-0.0894
19051,"Lait écrémé, pasteurisé","Milk, skimmed, pasteurised",,mapped,-0.0826,0.1455,-0.4272,-0.0079,-0.5823,0.3307,7.0613,-0.2006,-0.3994,-0.2699,-0.1075,4.4181,-0.0072,-14.0001,0.7056,-0.2404,-0.0764,-0.163,-0.0894
19054,"Lait en poudre, écrémé","Milk, powder, skimmed, non rehydrated",,mapped,-0.1042,-0.1775,-0.333,0.0456,-0.6224,0.1892,12.9456,0.1193,-0.2611,-0.0507,0.0423,2.8484,-0.1432,48.2711,1.2761,-0.0734,0.0842,-0.2823,-0.0255
19060,"Lait demi-écrémé, à teneur réduite en lactose","Milk, semi-skimmed, reduced lactose",,mapped,0.2957,0.1165,-0.5045,0.0737,-0.2979,-0.2124,7.7264,0.2632,0.236,-0.1824,0.0092,4.4278,-0.1204,-12.6182,0.7087,-0.2536,-0.0129,-0.0394,-0.0437
19122,"Boisson lactée aromatisée au chocolat, sucrée, au lait partiellement écrémé, enrichie et/ou restaurée en vitamines et/ou minéraux","Chocolate flavoured milk, with sugar, partially skimmed, fortified with vitamins and chemicals elements",,mapped,-0.0319,-0.0803,-0.1291,-0.1492,-0.2975,0.5073,5.2407,-0.262,0.1843,-0.1829,-0.0807,5.4058,-0.1527,-20.166,0.7375,-0.0803,0.0166,-0.0817,-0.0362
19127,"Boisson lactée aromatisée à la fraise, sucrée, au lait partiellement écrémé, enrichie à la vitamine D","Strawberry flavoured milk, with sugar, partially skimmed, fortified with vitamins D",,mapped,-0.0319,-0.0803,-0.1291,-0.1492,-0.2975,0.5073,5.2407,-0.262,0.1843,-0.1829,-0.0807,5.4058,-0.1527,-20.166,0.7375,-0.0803,0.0166,-0.0817,-0.0362
19200,"Lait de chèvre, entier, UHT","Goat milk, whole, UHT",,mapped,-0.3243,-0.1464,-0.4713,-0.0318,-0.543,1.2295,13.6463,0.0456,-0.1757,-0.0261,0.0508,5.6886,-0.1319,-53.4136,0.5056,-0.1935,0.0386,-0.1804,-0.1227
19201,"Lait de chèvre, demi-écrémé, UHT","Goat milk, half skimmed, UHT pasteurized",,mapped,-0.3243,-0.1464,-0.4713,-0.0318,-0.543,1.2295,13.6463,0.0456,-0.1757,-0.0261,0.0508,5.6886,-0.1319,-53.4136,0.5056,-0.1935,0.0386,-0.1804,-0.1227
19202,"Lait de chèvre, entier, cru","Goat milk, whole, raw",,mapped,-0.3243,-0.1464,-0.4713,-0.0318,-0.543,1.2295,13.6463,0.0456,-0.1757,-0.0261,0.0508,5.6886,-0.1319,-53.4136,0.5056,-0.1935,0.0386,-0.1804,-0.1227
19250,"Lait de brebis, entier","Sheep milk, whole",,mapped,0.0138,-0.1848,-0.0377,-0.2067,-0.5108,0.9031,34.5751,-0.0608,-0.1945,-0.0837,0.2169,4.5212,0.0779,-10.9789,0.6576,-0.1155,-0.3931,-0.0925,-0.7055
19410,"Crème de lait, 30% MG, épaisse, rayon frais","Thick cream 30% fat, refrigerated",,mapped,-0.127,-0.0416,-0.1047,-0.0916,-0.4522,-0.0091,9.1527,-0.0728,-0.1475,0.2315,-0.2307,4.5217,-0.2639,-3.7985,0.5602,-0.258,0.0628,-0.1725,-0.191
19415,"Crème de lait, 30% MG, semi-épaisse, UHT","Liquid cream 30% fat, UHT",,mapped,-0.117,-0.1499,-0.175,-0.1047,-0.4758,0.052,9.3168,-0.0077,-0.0612,-0.1344,0.0324,4.3343,-0.3384,-2.0555,0.7856,-0.3128,0.06,-0.1416,-0.2003
19420,"Crème chantilly, sous pression, UHT","Whipped cream or Chantilly cream, under pressure, UHT",,mapped,0.1829,-0.0645,-0.1548,-0.1464,-0.2202,0.5892,5.3433,0.2254,-0.3117,-0.1039,0.031,4.4618,-0.1108,1.3436,0.9104,-0.0373,-0.0289,-0.0963,-0.1642
19430,"Crème de lait, 15 à 20% MG, légère, semi-épaisse, UHT","Liquid cream, light, 15-20% fat, UHT",,mapped,-0.0119,0.0244,-0.1649,-0.0694,-0.6003,0.2849,7.678,-0.1472,-0.281,-0.1627,-0.0152,5.3348,-0.0641,-3.903,1.1462,0.2822,0.0033,-0.0875,-0.1972
19431,"Crème de lait, 15 à 20% MG, légère, épaisse, rayon frais","Thick cream, light, 15-20% fat, refrigerated",,mapped,0.0319,-0.1472,-0.0312,-0.1191,-0.7235,0.324,6.9286,-0.0982,-0.1869,-0.1483,-0.3598,5.3851,0.0828,-5.953,1.038,0.3355,0.0084,0.0112,-0.1817
19433,"Spécialité à base de crème légère 8% MG, fluide ou épaisse","cream, light, 4 to 8% fat, liquid or thick",,mapped,0.1607,0.0151,-0.0483,-0.1576,-0.3982,0.2302,5.052,0.0957,-0.2472,-0.1974,-0.0618,6.2201,-0.1446,-7.9782,0.9156,-0.2186,0.0549,0.1132,-0.172
19508,"Boisson lactée, lait fermenté ou yaourt à boire, aromatisé, sucré","Dairy drink or fermented milk or yogurt, flavoured, with sugar",,mapped,0.0842,0.1958,0.0339,-0.1358,-0.7366,0.0055,3.2726,0.0826,-0.2486,-0.0447,-0.0611,3.2193,-0.1432,-8.3672,0.7582,-0.0068,0.034,-0.2709,-0.2676
19530,Spécialité fromagère non affinée à tartiner environ 30-40 % MG aromatisée (ex: ail et fines herbes),"Uncured soft cheese, spreadable, around 30-40% fat, flavoured (ex : garlic and herbs)",,mapped,-0.0094,-0.0883,-0.2725,-0.1091,-0.6865,-0.0867,10.7983,-0.0848,-0.1551,-0.0895,0.0464,3.7776,-0.0456,1.412,0.7465,0.2139,0.0509,-0.3021,-0.1673
19535,"Boisson lactée, lait fermenté ou yaourt à boire, aux fruits, sucré","Dairy drink or fermented milk or yogurt, with fruits, with sugar",,mapped,0.0842,0.1958,0.0339,-0.1358,-0.7366,0.0055,3.2726,0.0826,-0.2486,-0.0447,-0.0611,3.2193,-0.1432,-8.3672,0.7582,-0.0068,0.034,-0.2709,-0.2676
19538,"Boisson lactée, lait fermenté ou yaourt à boire, nature, sucré, au L Casei","Dairy drink or fermented milk or yogurt, plain, with sugar, with L Casei",,mapped,0.0842,0.1958,0.0339,-0.1358,-0.7366,0.0055,3.2726,0.0826,-0.2486,-0.0447,-0.0611,3.2193,-0.1432,-8.3672,0.7582,-0.0068,0.034,-0.2709,-0.2676
19539,"Lait fermenté ou spécialité laitière type yaourt, aromatisé, sucré, au bifidus","Fermented milk or dairy specialty, yogurt type, flavoured, with sugar, with bifidus",,mapped,-0.2868,-0.1045,-0.1044,-0.1691,-0.7309,0.8432,2.0984,-0.2508,-0.2416,-0.1298,-0.0892,5.719,-0.1498,5.3251,0.8619,-0.003,-0.0555,0.1136,-0.3132
19542,"Lait fermenté ou spécialité laitière type yaourt, aux fruits, sucré, au bifidus","Fermented milk or dairy specialty, yogurt type, with fruits, with sugar, with bifidus",,mapped,-0.117,-0.0863,-0.065,-0.1649,-0.6477,0.0045,2.6439,-0.0383,-0.0776,-0.1539,-0.0302,3.2944,-0.042,-6.6431,0.9307,-0.0502,0.0639,-0.4346,-0.0774
19546,"Lait fermenté ou spécialité laitière type yaourt, nature, au bifidus","Fermented milk or dairy specialty, yogurt type, plain, with bifidus",,mapped,0.0713,-0.1425,-0.0811,-0.0152,-0.3403,0.3806,3.0584,0.0083,-0.0985,-0.1658,-0.0976,5.7834,-0.0706,-0.7189,0.8904,0.0015,-0.0041,0.0084,0.2621
19550,"Yaourt à la grecque, au lait de brebis","Yogurt, Greek-style, ewe's milk",,mapped,-0.005,0.005,0.0301,-0.1402,-0.2888,1.3148,24.8979,0.0159,-0.1467,0.2935,0.0387,6.3879,-0.2661,3.7225,0.6521,-0.0935,-0.2538,-0.2666,-0.5136
19552,"Yaourt à la grecque, sur lit de fruits","Yogurt, Greek-style, on a bed of fruits",,mapped,-0.117,-0.0863,-0.065,-0.1649,-0.6477,0.0045,2.6439,-0.0383,-0.0776,-0.1539,-0.0302,3.2944,-0.042,-6.6431,0.9307,-0.0502,0.0639,-0.4346,-0.0774
19556,"Yaourt au lait de chèvre, nature, 5% MG environ","Yogurt, goat's milk, plain, around 5% fat",,mapped,0.0397,-0.1148,-0.0356,-0.0632,-0.4363,1.3694,7.8502,0.1252,0.0032,-0.0916,-0.1186,7.1653,-0.2642,-38.1047,0.9542,-0.0725,0.0158,0.2028,-0.0826
19558,"Yaourt, lait fermenté ou spécialité laitière, aux céréales, 0% MG","Yogurt, fermented milk or dairy specialty, with cereals, fat free",,mapped,-0.0611,-0.0129,-0.0241,0.0017,-0.7275,-6.327,3.6556,2.1086,0.0246,-0.1361,0.142,2.7941,-0.2044,2.569,0.7983,-0.1089,-0.0441,0.2417,0.2384
19559,"Yaourt, lait fermenté ou spécialité laitière, aromatisé, avec édulcorants, 0% MG","Yogurt, fermented milk or dairy specialty, flavoured, with sweetener, fat free",,mapped,-0.2868,-0.1045,-0.1044,-0.1691,-0.7309,0.8432,2.0984,-0.2508,-0.2416,-0.1298,-0.0892,5.719,-0.1498,5.3251,0.8619,-0.003,-0.0555,0.1136,-0.3132
19575,"Yaourt, lait fermenté ou spécialité laitière, aromatisé, sucré","Yogurt, fermented milk or dairy specialty, flavoured, with sugar",,mapped,-0.2868,-0.1045,-0.1044,-0.1691,-0.7309,0.8432,2.0984,-0.2508,-0.2416,-0.1298,-0.0892,5.719,-0.1498,5.3251,0.8619,-0.003,-0.0555,0.1136,-0.3132
19577,"Yaourt, lait fermenté ou spécialité laitière, aromatisé, sucré, à la crème","Yogurt, fermented milk or dairy specialty, flavoured, w sugar, with cream",,mapped,-0.0929,-0.1395,-0.1008,-0.1821,-0.6567,0.8191,1.8874,-0.1997,-0.1231,-0.0557,0.011,5.8107,-0.137,3.6834,0.8704,-0.1412,-0.0033,0.2804,-0.0387
19579,"Yaourt, lait fermenté ou spécialité laitière, aux céréales","Yogurt, fermented milk or dairy specialty, w cereals",,mapped,-0.0611,-0.0129,-0.0241,0.0017,-0.7275,-6.327,3.6556,2.1086,0.0246,-0.1361,0.142,2.7941,-0.2044,2.569,0.7983,-0.1089,-0.0441,0.2417,0.2384
19580,"Yaourt, lait fermenté ou spécialité laitière, aux copeaux de chocolat, à la crème, sucré","Yogurt, fermented milk or dairy specialty, with chocolate shavings, with cream, with sugar",,mapped,0.155,-0.1422,0.0084,-0.1368,-0.5477,-13.3643,-0.2225,-0.2169,0.0694,-0.051,-0.0548,2.166,-0.0762,3.1801,1.0099,-0.1178,0.0021,-0.3103,-0.0629
19581,"Yaourt, lait fermenté ou spécialité laitière, aux fruits, avec édulcorants, 0% MG","Yogurt, fermented milk or dairy specialty, with fruits, with sweetener, fat free",,mapped,-0.117,-0.0863,-0.065,-0.1649,-0.6477,0.0045,2.6439,-0.0383,-0.0776,-0.1539,-0.0302,3.2944,-0.042,-6.6431,0.9307,-0.0502,0.0639,-0.4346,-0.0774
19582,"Yaourt, lait fermenté ou spécialité laitière, aux fruits, avec édulcorants, 0% MG, enrichi en vitamine D","Yogurt, fermented milk or dairy specialty, with fruits, with sweetener, fat free, fortified with vitamin D",,mapped,-0.117,-0.0863,-0.065,-0.1649,-0.6477,0.0045,2.6439,-0.0383,-0.0776,-0.1539,-0.0302,3.2944,-0.042,-6.6431,0.9307,-0.0502,0.0639,-0.4346,-0.0774
19587,"Yaourt, lait fermenté ou spécialité laitière, aux fruits, sucré","Yogurt, fermented milk or dairy specialty, w fruits, with sugar",,mapped,-0.117,-0.0863,-0.065,-0.1649,-0.6477,0.0045,2.6439,-0.0383,-0.0776,-0.1539,-0.0302,3.2944,-0.042,-6.6431,0.9307,-0.0502,0.0639,-0.4346,-0.0774
19589,"Yaourt, lait fermenté ou spécialité laitière, aux fruits, sucré, à la crème","Yogurt, fermented milk or dairy specialty, w fruits, with sugar, with cream",,mapped,-0.117,-0.0863,-0.065,-0.1649,-0.6477,0.0045,2.6439,-0.0383,-0.0776,-0.1539,-0.0302,3.2944,-0.042,-6.6431,0.9307,-0.0502,0.0639,-0.4346,-0.0774
19590,Mozzarella au lait de vache,"Mozzarella cheese, from cow's milk",,mapped,0.0444,-0.1426,-0.1429,-0.1492,-0.5019,-0.0654,10.5085,0.0036,-0.1951,0.1922,0.0755,3.5886,-0.2516,4.2952,0.8889,-0.5863,0.1437,-0.0477,-0.1411
19592,"Yaourt, lait fermenté ou spécialité laitière, aux fruits, sucré, enrichi en vitamine D","Yogurt, fermented milk or dairy specialty, with fruits, with sugar, fortified with vitamin D",,mapped,-0.117,-0.0863,-0.065,-0.1649,-0.6477,0.0045,2.6439,-0.0383,-0.0776,-0.1539,-0.0302,3.2944,-0.042,-6.6431,0.9307,-0.0502,0.0639,-0.4346,-0.0774
19593,"Yaourt, lait fermenté ou spécialité laitière, nature","Yogurt, fermented milk or dairy specialty, plain",,mapped,0.0713,-0.1425,-0.0811,-0.0152,-0.3403,0.3806,3.0584,0.0083,-0.0985,-0.1658,-0.0976,5.7834,-0.0706,-0.7189,0.8904,0.0015,-0.0041,0.0084,0.2621
19594,"Yaourt, lait fermenté ou spécialité laitière, nature, 0% MG","Yogurt, fermented milk or dairy specialty, plain, fat free",,mapped,0.0713,-0.1425,-0.0811,-0.0152,-0.3403,0.3806,3.0584,0.0083,-0.0985,-0.1658,-0.0976,5.7834,-0.0706,-0.7189,0.8904,0.0015,-0.0041,0.0084,0.2621
19598,"Yaourt, lait fermenté ou spécialité laitière, nature, à la crème","Yogurt, fermented milk or dairy specialty, plain, w cream",,mapped,0.0982,-0.1371,-0.0744,-0.1094,-0.4302,0.4691,4.5665,0.0671,-0.262,-0.0757,-0.0073,5.2848,-0.1396,2.8442,0.8163,-0.058,-0.0435,0.2002,0.0902
19599,"Yaourt, lait fermenté ou spécialité laitière, nature, sucré","Yogurt, fermented milk or dairy specialty, plain, w sugar",,mapped,-0.2807,0.0177,-0.078,0.0337,-0.6354,0.4851,2.0024,0.159,0.0198,-0.1137,0.0041,5.5666,-0.0332,5.2785,1.0392,-0.0475,0.026,0.2199,0.1513
19641,"Faisselle, 6% MG environ","Drained soft fresh cheese, around 6% fat",,mapped,-0.0392,0.2043,-0.2207,-0.1637,-0.6308,-0.1491,11.3547,0.0182,-0.0779,-0.2447,0.0217,3.6349,-0.145,4.7744,0.801,-0.1703,0.0075,-0.1323,-0.1487
19644,"Fromage blanc nature, 0% MG","Fresh cream cheese, plain, fat free",,mapped,-0.2431,-0.3027,-0.0788,-0.0464,-0.5447,0.7538,5.1439,-0.2484,-0.2296,-0.1917,-0.0112,9.3507,-0.0293,7.9835,1.012,-0.3453,0.0362,-0.0676,0.0128
19646,"Fromage blanc nature, 3% MG environ","Fresh cream cheese, plain, around 3% fat",,mapped,-0.1418,-0.1942,-0.0159,-0.2094,-0.3867,0.2643,7.3926,-0.1644,0.0974,-0.0876,-0.0025,4.7221,-0.0488,-6.7182,0.8558,-0.0556,-0.0395,0.265,-0.1844
19649,"Fromage blanc nature, gourmand, 8% MG environ","Fresh cream cheese, plain, creamy, around 8% fat",,mapped,-0.2534,-0.2939,-0.0474,-0.0784,-0.5275,0.2913,7.3248,-0.0742,-0.3195,-0.0772,-0.0566,5.5743,-0.1538,-1.7062,0.795,0.2621,-0.4529,-0.476,0.0848
19659,"Fromage blanc ou spécialité laitière, aux fruits, sucré, gourmand, 7% MG environ","Fresh cream cheese, with fruits, creamy, with sugar, around 7% fat",,mapped,0.0184,-0.0551,0.0209,-0.1057,-0.1118,-11.6326,1.4962,0.74,-0.0526,-0.0306,0.1141,2.4171,-0.0094,-1.429,0.8252,0.0102,-0.0666,-0.0704,0.301
19661,"Fromage frais type petit suisse, aux fruits, 2-3% MG","Petit-Suisse, fresh cream cheese type, with fruits, 2-3% fat",,mapped,-0.2102,-0.0647,0.0245,-0.1336,-0.4959,0.3885,5.3679,-0.268,0.0259,-0.0367,-0.0257,6.6902,-0.0576,-2.5289,0.7077,-0.2931,0.0537,-0.1006,-0.3952
19662,"Fromage frais type petit suisse, aux fruits, 2-3% MG, enrichi en calcium et vitamine D","Petit-Suisse, fresh cream cheese type, with fruits, 2-3% fat, fortified with calcium and vitamin D",,mapped,-0.2102,-0.0647,0.0245,-0.1336,-0.4959,0.3885,5.3679,-0.268,0.0259,-0.0367,-0.0257,6.6902,-0.0576,-2.5289,0.7077,-0.2931,0.0537,-0.1006,-0.3952
19663,"Fromage frais type petit suisse, nature, 0% MG","Petit-Suisse, fresh cream cheese type, plain, fat free",,mapped,0.1859,-0.2003,0.0248,0.0467,-0.8362,0.6105,4.9873,-0.1078,0.0867,-0.1122,-0.0601,7.1521,-0.0738,-2.9468,1.0739,0.2289,-0.0221,-0.0462,-0.1811
19664,"Fromage frais type petit suisse, nature, 4% MG environ","Petit-Suisse, fresh cream cheese type, plain, around 4% fat",,mapped,-0.0998,-0.2688,-0.1796,-0.0045,-0.3457,0.1804,6.6719,0.0297,-0.285,-0.1825,-0.0931,6.1167,-0.1187,-2.137,0.8622,0.1827,0.0391,-0.0267,-0.0751
19666,"Fromage frais type petit suisse, nature, 10% MG environ","Petit-Suisse like fresh cream cheese, plain, around 9% fat",,mapped,0.0585,0.2491,-0.1453,-0.0945,-0.3537,0.2801,7.7715,-0.2092,-0.277,-0.1763,-0.4232,5.4671,-0.5075,-1.4107,0.95,-0.0776,-0.1004,0.3098,0.1038
19667,"Fromage frais type petit suisse, aromatisé aux fruits, 2-3% MG, enrichi en calcium et vitamine D","Petit-Suisse, fresh cream cheese type, fruits flavoured, 2-3% fat, fortified with calcium and vitamin D",,mapped,-0.2102,-0.0647,0.0245,-0.1336,-0.4959,0.3885,5.3679,-0.268,0.0259,-0.0367,-0.0257,6.6902,-0.0576,-2.5289,0.7077,-0.2931,0.0537,-0.1006,-0.3952
19673,"Crème dessert, allégée en MG, rayon frais","Custard dessert, reduced fat, refrigerated",,mapped,0.2179,-0.0713,-0.0144,0.0161,-0.3722,0.8283,1.5981,0.2302,-0.0805,-0.1128,-0.0109,5.3515,-0.0664,5.6567,0.8024,-0.0067,-0.0291,0.2538,0.3885
19674,"Flan aux œufs, rayon frais","Flan with eggs, refrigerated",,mapped,-0.1766,-0.1368,-0.0088,-0.1251,-0.9057,0.8391,2.3816,0.1942,-0.149,-0.1684,-0.0464,4.7674,-0.2462,5.0457,0.9876,-0.1738,0.104,-0.4567,-0.0899
19678,"Lait emprésuré aromatisé, rayon frais","Renneted milk, flavoured, refrigerated",,mapped,-0.2338,-0.1496,-0.1957,-0.0555,-0.3856,0.3932,3.9987,-0.1015,-0.2184,-0.0921,-0.0977,6.1321,-0.1163,-9.0498,1.2179,-0.046,0.0462,-0.0588,-0.0506
19679,"Lait gélifié aromatisé, nappé caramel, rayon frais","Milk jelly, flavoured, covered with caramel, refrigerated",,mapped,-0.2065,-0.0895,0.0161,-0.1606,-0.4933,0.82,1.2532,0.756,-0.1536,-0.1556,0.0853,4.1134,-0.3183,7.507,0.9842,-0.1375,0.178,-0.4916,-0.0532
19680,"Lait gélifié aromatisé, rayon frais","Milk jelly, flavoured, refrigerated",,mapped,-0.0929,-0.1594,-0.0187,-0.0963,-0.632,0.6454,1.7616,-0.2714,-0.1066,-0.011,-0.013,5.9475,-0.0263,4.1819,0.8507,-0.1254,0.0228,0.1419,-0.0835
19681,"Liégeois ou viennois (chocolat, café, caramel ou vanille), rayon frais","Custard topped with whipped cream (chocolate, coffee, caramel or vanilla custard), refrigerated",,mapped,-0.0919,0.0101,0.0286,-0.0141,-0.7408,0.7407,-11.5975,0.2479,-0.0823,0.0115,0.0459,5.0981,-0.2272,7.7744,0.6136,0.0084,0.0108,0.0297,-0.0089
19683,"Lait gélifié aromatisé, allégé en matière grasse et en sucre, rayon frais","Milk jelly, flavoured, reduced fat and sugar, refrigerated",,mapped,-0.0929,-0.1594,-0.0187,-0.0963,-0.632,0.6454,1.7616,-0.2714,-0.1066,-0.011,-0.013,5.9475,-0.0263,4.1819,0.8507,-0.1254,0.0228,0.1419,-0.0835
19685,"Panna cotta, rayon frais","Panna cotta, refrigerated",,mapped,0.0634,-0.0196,-0.0602,-0.1402,-0.5853,0.835,2.6361,0.1229,-0.0227,-0.0418,0.0197,5.1585,-0.1481,6.3561,0.799,-0.1249,-0.0184,0.1155,0.0352
19688,"Baba au rhum, préemballé","Rum baba, prepacked",,mapped,0.3711,-0.0079,-0.0596,0.0008,-0.3753,1.8107,-4.0394,0.7365,-0.0632,-0.0384,0.2951,8.2977,-0.4006,22.5307,1.1863,0.0109,0.449,-0.1555,-0.7306
19689,"Cheesecake ou Gâteau au fromage frais, rayon frais","Cheesecake, refrigerated",,mapped,-0.2313,-0.1763,-0.0241,-0.0952,-0.8108,0.7275,3.7031,0.3197,-0.0793,0.085,0.2622,4.5708,0.0184,-3.5264,0.7904,-0.3493,0.343,-0.0675,-0.1048
19692,"Dessert au soja, aux fruits, rayon frais","Soy dessert, w fruits, refrigerated",,mapped,0.2496,0.2072,0.0602,0.0487,-0.2694,-0.2378,-6.9629,0.2652,-0.359,-0.3947,0.2486,3.1928,-0.5413,-6.4988,0.9861,-0.1316,0.2023,0.0718,-0.6491
19693,"Dessert au soja, nature, rayon frais","Soy dessert, plain, refrigerated",,mapped,-0.2832,-0.0997,0.0375,-0.0286,-0.0963,1.0825,-11.0692,0.31,-0.0604,-0.4939,0.2122,8.4266,-0.9582,7.3085,1.111,-0.0008,0.1917,-0.0239,-0.6004
19698,"Tiramisu, rayon frais","Tiramisu, refrigerated",,mapped,-0.4297,-0.333,0.0246,-0.0596,0.0395,0.2865,-0.7642,-0.1073,0.0888,-0.0676,0.0074,3.2117,-0.0238,-17.5184,1.5161,0.0579,-0.1136,-0.0365,-0.0783
19801,"Lait fermenté à boire, nature, maigre","Fermented milk drink, plain, skimmed milk",,mapped,-0.0725,-0.1223,-0.2038,-0.0597,-0.5746,0.3302,3.4419,0.247,-0.1657,-0.2011,-0.0278,5.4684,-0.1618,1.407,1.2723,-0.0862,-0.0719,-0.03,-0.0725
19805,"Lait fermenté à boire, nature, au lait entier","Fermented milk drink, plain, whole milk",,mapped,-0.1119,-0.0042,-0.1857,-0.1488,-0.7521,0.5452,4.8784,0.0345,0.0733,-0.0716,-0.0435,5.2532,-0.0395,1.4609,0.7237,-0.0653,-0.0104,-0.1052,0.0394
19852,"Mousse à la crème de marrons, rayon frais","Chestnut mousse, refrigerated",,mapped,-0.1159,-0.1234,0.0167,-0.0048,-0.764,1.2211,2.6001,0.3176,-0.1131,-0.0806,0.1299,2.8952,-0.0628,-51.4482,1.0819,0.2842,-0.0741,0.1007,-0.5019
19860,"Yaourt à la grecque, nature","Yogurt, Greek-style, plain",,mapped,0.0713,-0.1425,-0.0811,-0.0152,-0.3403,0.3806,3.0584,0.0083,-0.0985,-0.1658,-0.0976,5.7834,-0.0706,-0.7189,0.8904,0.0015,-0.0041,0.0084,0.2621
2,Jus de fruits rouges,"Mixed red fruits juice, pure juice",,mapped,-0.0701,-0.0331,-0.0848,-0.1201,-1.5445,0.4591,10.6173,5.6196,-0.1306,0.0236,1.9238,15.4776,-0.2889,-6.7711,0.7788,-0.2547,0.8053,0.0093,0.0
